conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/397412dc-47c4-4580-82d0-15a9f9a86ea2,تصميم أنظمة جيدة لمصارف المياه,released,skill/competence,sector-specific,,تصميم الأنظمة الموجودة في الممتلكات السكنية فضلًا عن الممتلكات العامة مثل تلك التي تتواجد في الشوارع وأسطح المباني العامة والتي تتمثل وظيفتها في صرف المياه الزائدة من هذه المناطق. تتمثل وظيفتهم في المساعدة في معالجة الفيضانات، ونزح الأمطار، وتخفيف مخاطر العواصف الشديدة، ومن ثم نقل المياه غير المُعَالجة إلى الطبيعة.,http://data.europa.eu/esco/skill/b2c688b0-9106-466d-8b88-eafdfe608e7d,تصميم الهياكل أو المرافق
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3a09d732-08b9-4c90-8fd3-34e2d69ce084,شرح الآثار المترتبة على سلسلة الكتل,released,skill/competence,sector-specific,,"شرح العواقب والتأثيرات والآثار المترتبة على استخدام تقنية سلسلة الكتل في العمليات التجارية التي يُضطلع بها، وكذلك على نطاق أوسع، بما في ذلك الجوانب الاجتماعية والبيئية.
	",http://data.europa.eu/esco/skill/cd9c487e-09ad-4b82-854b-118feb01f2ed,المهارات المعلوماتية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3a2f0b3f-8203-466f-89f9-207316ade4da,التخلص من مخلفات اللحام,released,skill/competence,occupation-specific,,جمع ونقل نفايات اللحام في حاويات خاصة للمخلفات الخطرة.,http://data.europa.eu/esco/skill/40fa39b5-0f69-432a-b5ea-b01b5d98649a | http://data.europa.eu/esco/skill/8bde58aa-9d5b-422b-801c-ff9186dd648e | http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f,التخلص من النفايات الخطرة | مناولة المواد الخطرة والتخلص منها | إدارة النفايات
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3a519990-ae6c-4c8b-a827-2bf96d949940,إدارة المحافظة على التراث الطبيعي والثقافي,released,skill/competence,sector-specific,,"توظيف الإيرادات من الأنشطة السياحية والتبرعات في تمويل والمحافظة على المناطق الطبيعية المحمية والتراث الثقافي غير المادي مثل المصنوعات اليدوية والأغاني وقصص المجتمعات.
   ",http://data.europa.eu/esco/skill/193af349-b20e-4277-94bf-b184e92b8d6a,إدارة الميزانيات أو الموارد المالية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3a560dc4-ee2e-4437-b94f-c076a2b5f25e,فحص آبار المياه,released,skill/competence,cross-sector,,فحص آبار المياه للتحقق من عدم وجود تلوث والامتثال لمعايير الإنشاء. طلب غلق البئر إن لزم الأمر.,http://data.europa.eu/esco/skill/0e0a44a8-654c-4e85-986a-fb4386114838,مراقبة السلامة أو الأمن
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3b4f2a64-9884-4f3d-8020-44dc95919a7c,تصميم مفهوم العزل,released,skill/competence,sector-specific,,"تصميم تفاصيل العزل والحلول للجسور الحرارية. انتقاء أفضل مواد العزل ملائمة، باعتبار احتياجات المبنى.
	",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,تصميم الأنظمة أو المعدات الكهربائية أو الإلكترونية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3bf93cf6-2b6f-46ad-b0ba-3b161379bac1,إجراء عمليات التدمير الانتقائي,released,skill/competence,sector-specific,,"هدم بناءً أو جزءًا منه باستخدام الهدم الانتقائي. تحديد المواد المختلفة في البناء وتقييم إمكانية إعادة استعمالها وقيمتها. إزالة أي مواد قابلة للاستعمال دون تدميرها.
	",http://data.europa.eu/esco/skill/59c46f34-bffd-4859-adf4-3839c2a73821,التشييد
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3c1622fc-6c95-4b51-98da-1814ebe6e889,أنظمة الطاقة الجيوحرارية,released,knowledge,sector-specific,,"تدفئة الحرارة المنخفضة وتبريد الحرارة المرتفعة، المتولدة عن استعمال الطاقة الحرارية الأرضية والمساهمات الأخرى في أداء الطاقة.
	",http://data.europa.eu/esco/isced-f/0713,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3d69b305-4051-4c1d-ba1e-d8c5b35e22db,رصد تأثير عملية التصنيع,released,skill/competence,cross-sector,,التحقق من تأثير آلات التصنيع في البيئة، وتحليل مستويات درجات الحرارة، وجودة الماء، وتلوث الهواء.,http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,تبني سبل تخفيف وطأة الاستهلاك السلبية | التفكير الناقد | مراقبة الظروف البيئية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3d9873e5-7128-49d9-9048-f72b8ea4b29e,ادارة  الغابات,released,skill/competence,sector-specific,,وضع خطط إدارة الغابات من خلال تطبيق طرق الأعمال ومبادئ الغابات من أجل إدارة موارد الغابة بكفاءة.,http://data.europa.eu/esco/skill/87dff904-fb74-4d59-972e-1c2387579d94,توجيه الأنشطة التنفيذية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3de6d427-546b-450b-97ba-d3d50eb274da,تشغيل معدات تنقية المياه,released,skill/competence,cross-sector,,تشغيل وضبط عناصر التحكم بالمعدات لتنقية المياه وتصفيتها، وتجهيز ومعالجة مياه الصرف الصحي، والهواء والمواد الصلبة، وإعادة تدوير المياه المعالجة أو صرفها، وتوليد الطاقة.,http://data.europa.eu/esco/skill/d3b2c894-33fb-47c4-aff0-27935a082bf6,تشغيل أنظمة أو معدات معالجة البترول أو الكيماويات أو المياه
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3dffcb35-26d4-4fee-8517-002f9e40508a,إدخال طاقة الغاز الحيوي في المباني,released,skill/competence,sector-specific,,"تصميم وحساب تكلفة التركيبات للتدفئة والماء الساخن الصالح للشرب باستعمال الغاز الحيوي.
	",http://data.europa.eu/esco/skill/b85caa4a-f04b-4331-80df-11404fd71225,تركيب معدات التدفئة والتهوية وتكييف الهواء
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3e25fd3e-2bcd-4320-9587-0aadf7fb93b1,تقديم المشورة بخصوص حماية التربة والمياه,released,skill/competence,sector-specific,,"تقديم النصح حول طرق حماية التربة والمصادر المائية من التلوث مثل ارتشاح النترات الذي يسبب تعرية التربة.
    ",http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,تقديم المشورة بشأن القضايا البيئية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3e37d714-4d65-416d-a138-46f7e2a98073,تصميم تركيبات المضخات الحرارية,released,skill/competence,sector-specific,,"تصميم نظام المضخة الحرارية، بما فيه حسابات فقد الحرارة أو نقلها، والقدرة اللازمة، الأحادية أو المزدوجة، وموازنة الطاقة وخفض الضوضاء.
	",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,تصميم الأنظمة أو المعدات الكهربائية أو الإلكترونية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3ecde258-d1c6-4d6a-bfa7-ec4c5e4fc700,تطوير حلول المركبات الخضراء,released,skill/competence,occupation-specific,,"تطوير حلول المركبات التي تستعمل العناصر البيولوجية بدلا من الصناعية. تقدير إمكانيات الزيوت النباتية، ومواد الحشو والبوليمرات وما حققته من تقدم في الآونة الأخيرة.
	",http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,تطوير السياسات والإجراءات التشغيلية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3edfa33c-c644-4a9a-acd1-e82039daa663,تشجيع استعمال وسائل المواصلات المستديمة,released,skill/competence,sector-specific,,"تشجيع استعمال وسائل المواصلات المستديمة من أجل خفض بصمة الكربون والضوضاء وزيادة الأمن وفعالية أنظمة المواصلات. تحديد الأداء فيما يتعلق باستعمال وسائل المواصلات المستديمة، تحديد أهداف تشجع على استعمال وسائل المواصلات المستديمة واقتراح بدائل للمواصلات رفيقة بالبيئة.
   ",http://data.europa.eu/esco/skill/469e19ed-a0bd-445a-ae2d-4ba9430e296b | http://data.europa.eu/esco/skill/efb60300-0d55-4b2c-8038-8409587a4727,تعزيز الاستدامة | ترويج المنتجات أو الخدمات أو البرامج
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3efd2b02-f6f8-4911-a154-8bfcaeadeb5d,منشأ الدهون والزيوت في الأنظمة الغذائية,released,knowledge,sector-specific,,التمييز بين الدهون الغذائية التي تأتي من الحيوانات والزيوت المشتقة من الخضروات.,http://data.europa.eu/esco/isced-f/0721,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3f82a026-8a37-4b54-9ebb-7702b66eeb24,اجراء الأبحاث البيئية,released,skill/competence,sector-specific,,إجراء الأبحاث البيئية على النحو المطلوب، مع التحقق من الإجراءات التنظيمية، والإجراءات القانونية الممكنة أو أنواع أخرى من الشكوى.,http://data.europa.eu/esco/skill/c4376e35-add7-43a0-8b2e-f5741f0df8fe,تنفيذ تحريات الشرطة والجنائية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/407b1474-7cfb-4538-823b-7667604f0267,استعادة البيئة الطبيعية بعد تجارب الحفر,released,skill/competence,occupation-specific,,إعادة موقع الحفر إلى حالته البيئية الطبيعية في حالة عدم القيام بالحفر.,http://data.europa.eu/esco/skill/aca5081a-ceb0-4028-9cc5-1daafd4f86f9,تطوير الحلول
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/40f65a56-ccbe-4601-9f32-1cc6cdd24f28,إدارة النفايات,released,knowledge,cross-sector,,الطرق والمواد واللوائح المستخدمة لجمع ونقل ومعالجة النفايات والتخلص منها. ويشمل ذلك إعادة التدوير ومراقبة التخلص من النفايات.,http://data.europa.eu/esco/isced-f/1021,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/40fa39b5-0f69-432a-b5ea-b01b5d98649a,التخلص من النفايات الخطرة,released,skill/competence,cross-sector,,التخلص من المواد الخطرة مثل المواد الكيميائية أو المشعة وفقًا للوائح البيئة، والصحة، والسلامة.,http://data.europa.eu/esco/skill/d2d9051a-10e1-41c5-9cfb-bbdc58016176 | http://data.europa.eu/esco/skill/8bde58aa-9d5b-422b-801c-ff9186dd648e,إتباع احتياطات السلامة في ممارسات العمل | مناولة المواد الخطرة والتخلص منها
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/41168850-6e3f-4fc8-afd5-9337f0c66190,اجراء تقييم الأثر البيئي في عمليات تربية الأحياء المائية,released,skill/competence,sector-specific,,قياس الأثر البيئي لعمليات تربية الأحياء المائية الخاصة بالشركة. الوضع في الاعتبار جودة البحر، وسطح الماء، وبيئات الأسماك والنباتات البحرية، والمخاطر فيما يتعلق بجودة الهواء، والرائحة، والضوضاء.,http://data.europa.eu/esco/skill/444d3725-902f-49aa-9363-7de405bb991d | http://data.europa.eu/esco/skill/e541c69c-ea80-4b17-87cb-4001d0b9d303 | http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d | http://data.europa.eu/esco/skill/d86babea-bf8b-4552-81a8-daf706066ad6,قياس تأثير أنشطة تربية المائيات المحددة | تقييم الأثر البيئي | مراقبة الظروف البيئية | إدارة الأثر البيئي للعمليات
